SystemTime,UTC,Packet,SampleTime,Roll,Pitch,Yaw,Qw,Qx,Qy,Qz,AccX,AccY,AccZ,FreeAccX,FreeAccY,FreeAccZ,DeltaVX,DeltaVY,DeltaVZ,GyroX,GyroY,GyroZ,DeltaQ0,DeltaQ1,DeltaQ2,DeltaQ3,MagX,MagY,MagZ,Pressure,Temperature,Latitude,Longitude,Altitude,HeightMSL,VelN,VelE,VelD,GroundSpeed,HeadingMotion,HeadingVehicle,HorizAccuracy,VertAccuracy,SpeedAccuracy,HeadingAccuracy,Satellites,FixType,Flags,ValidFlags,GDOP,PDOP,TDOP,VDOP,HDOP,NDOP,EDOP,StatusWord,StatusByte,RTKState,CarrierState,Differential,ClockSync,FilterValid,GNSSValid,NavQuality
1783595393.9965458,2026-07-09 11:09:49,16504,,-0.88664540511893,-2.3770181648344786,137.07061539618033,0.36598748183579954,0.016472032390400383,-0.014788989995833546,0.9303564483913266,0.40612322092056274,-0.14835640788078308,9.855350494384766,,,,,,,0.0012898818822577596,-0.004032999277114868,0.002058036858215928,,,,,0.0224759578704834,-0.14679455757141113,-0.98252272605896,,,54.7307028,25.36865,195.284,169.658,0.0,0.0,0.0,0.0,350.40352,0.0,0.822,1.05,0.129,180.0,29,3,1,55,1.23,1.07,0.61,0.93,0.53,0.41,0.33,92274759,,0,0,True,False,False,True,3
1783595394.546215,2026-07-09 11:09:49,16560,,-0.8860778141213703,-2.3781859562227354,137.12458700625268,0.3655491660368757,0.016490290794380743,-0.014780343343392557,0.9305285696688269,0.40388983488082886,-0.15705065429210663,9.851729393005371,,,,,,,0.0018172013806179166,-0.0034358641132712364,0.002076083095744252,,,,,0.021039962768554688,-0.1473393440246582,-0.9844322204589844,,,54.7307028,25.36865,195.284,169.658,0.0,0.0,0.0,0.0,350.40352,0.0,0.822,1.05,0.129,180.0,29,3,1,55,1.23,1.07,0.61,0.93,0.53,0.41,0.33,92274759,,0,0,True,False,False,True,3
1783595396.651584,2026-07-09 11:09:56,16780,,-0.881801217556121,-2.376813775832948,137.28955082387725,0.3642086047702842,0.016513993266558193,-0.014717484000515724,0.9310546578490274,0.40425342321395874,-0.15531964600086212,9.85004711151123,,,,,,,0.002028607064858079,-0.0040642921812832355,0.0027088443748652935,,,,,0.020575284957885742,-0.1469268798828125,-0.9859073162078857,,,54.7307031,25.3686456,195.458,169.832,0.0,0.0,0.0,0.0,350.40352,0.0,0.824,1.061,0.144,180.0,29,3,1,55,1.22,1.06,0.6,0.92,0.52,0.41,0.33,92274759,,0,0,True,False,False,True,3
1783595398.9296968,2026-07-09 11:09:56,17017,,-0.880080015268563,-2.3750269252511,137.4614558197893,0.3628112272972331,0.016526974269528465,-0.0146730482147523,0.9316005442917352,0.41758981347084045,-0.15635116398334503,9.853446960449219,,,,,,,0.0019188912119716406,-0.002999303862452507,0.0024601223412901163,,,,,0.019054651260375977,-0.14768052101135254,-0.9829750061035156,,,54.7307031,25.3686456,195.458,169.832,0.0,0.0,0.0,0.0,350.40352,0.0,0.824,1.061,0.144,180.0,29,3,1,55,1.22,1.06,0.6,0.92,0.52,0.41,0.33,92274759,,0,0,True,False,False,True,3
1783595399.5649068,2026-07-09 11:09:56,17083,,-0.8846278297612626,-2.3747357420607997,137.53184628749588,0.3622395588625589,0.016519240049710726,-0.01469895507978445,0.9318227070761912,0.4095973074436188,-0.154634028673172,9.849740028381348,,,,,,,0.0014783814549446106,-0.003308802843093872,0.00249799364246428,,,,,0.02048969268798828,-0.14617657661437988,-0.9811191558837891,,,54.7307031,25.3686456,195.458,169.832,0.0,0.0,0.0,0.0,350.40352,0.0,0.824,1.061,0.144,180.0,29,3,1,55,1.22,1.06,0.6,0.92,0.52,0.41,0.33,92274759,,0,0,True,False,False,True,3
1783595402.3316405,2026-07-09 11:09:56,17369,,-0.8837984196352544,-2.3755807668663595,137.75784436020396,0.36040098813566507,0.01655768341397523,-0.014662253002491731,0.9325352482387407,0.41108354926109314,-0.16067802906036377,9.831430435180664,,,,,,,0.0009944663615897298,-0.002731009852141142,0.0024667012039572,,,,,0.01961231231689453,-0.1474320888519287,-0.9868507385253906,,,54.7307031,25.3686456,195.458,169.832,0.0,0.0,0.0,0.0,350.40352,0.0,0.824,1.061,0.144,180.0,29,3,1,55,1.22,1.06,0.6,0.92,0.52,0.41,0.33,92274759,,0,0,True,False,False,True,3
1783595403.8809721,2026-07-09 11:09:56,17532,,-0.8853883190898785,-2.3770885431997164,137.8976415120619,0.35926329104917093,0.016582851287949434,-0.014659710111415505,0.9329737347037856,0.41401806473731995,-0.1478062868118286,9.861051559448242,,,,,,,0.001685880240984261,-0.0036444514989852905,0.0024048613850027323,,,,,0.021555423736572266,-0.1469554901123047,-0.9859001636505127,,,54.7307031,25.3686456,195.458,169.832,0.0,0.0,0.0,0.0,350.40352,0.0,0.824,1.061,0.144,180.0,29,3,1,55,1.22,1.06,0.6,0.92,0.52,0.41,0.33,92274759,,0,0,True,False,False,True,3
1783595404.183584,2026-07-09 11:09:56,17562,,-0.8816080907837083,-2.377739753786852,137.90492583487992,0.3592034345035371,0.01660093557306674,-0.014629917200450265,0.9329969277021603,0.4046453535556793,-0.1529947817325592,9.861246109008789,,,,,,,0.0015531043754890561,-0.0034801906440407038,0.0022545061074197292,,,,,0.02249312400817871,-0.1468486785888672,-0.9834856986999512,,,54.7307031,25.3686456,195.458,169.832,0.0,0.0,0.0,0.0,350.40352,0.0,0.824,1.061,0.144,180.0,29,3,1,55,1.22,1.06,0.6,0.92,0.52,0.41,0.33,92274759,,0,0,True,False,False,True,3
1783595406.880296,2026-07-09 11:09:56,17844,,-0.8830759040884821,-2.3773731899646497,138.160635076829,0.3571207877974574,0.016625978791325696,-0.01460365572942059,0.9337960446433098,0.41452017426490784,-0.1545371413230896,9.847248077392578,,,,,,,0.0020956622902303934,-0.0035446141846477985,0.0023776672314852476,,,,,0.021520137786865234,-0.14540910720825195,-0.9840552806854248,,,54.7307031,25.3686456,195.458,169.832,0.0,0.0,0.0,0.0,350.40352,0.0,0.824,1.061,0.144,180.0,29,3,1,55,1.22,1.06,0.6,0.92,0.52,0.41,0.33,92274759,,0,0,True,False,False,True,3
1783595407.752546,2026-07-09 11:09:56,17934,,-0.8820784838340804,-2.379210115598885,138.23042509857245,0.35655186101439473,0.016652947535154516,-0.014591108289558362,0.934013141933477,0.4083905816078186,-0.15282240509986877,9.85202693939209,,,,,,,0.0017441927921026945,-0.0033922831062227488,0.002550265518948436,,,,,0.020118236541748047,-0.14606237411499023,-0.9878911972045898,,,54.7307031,25.3686456,195.458,169.832,0.0,0.0,0.0,0.0,350.40352,0.0,0.824,1.061,0.144,180.0,29,3,1,55,1.22,1.06,0.6,0.92,0.52,0.41,0.33,92274759,,0,0,True,False,False,True,3
1783595407.8465483,2026-07-09 11:09:56,17943,,-0.8814451997912057,-2.378751470320727,138.23850629782768,0.35648590068235475,0.016652207701055913,-0.014583346328363148,0.9340384534928089,0.4127640128135681,-0.14994345605373383,9.846590042114258,,,,,,,0.0019477680325508118,-0.003865734441205859,0.002187676727771759,,,,,0.021521329879760742,-0.14684724807739258,-0.9839742183685303,,,54.7307031,25.3686456,195.458,169.832,0.0,0.0,0.0,0.0,350.40352,0.0,0.824,1.061,0.144,180.0,29,3,1,55,1.22,1.06,0.6,0.92,0.52,0.41,0.33,92274759,,0,0,True,False,False,True,3
1783595408.0472631,2026-07-09 11:09:56,17965,,-0.8844872833287601,-2.3792546866238045,138.262823309986,0.3562881253449883,0.01664994611678411,-0.014606173683632317,0.9341135962626739,0.40710705518722534,-0.14847329258918762,9.851155281066895,,,,,,,0.001970667392015457,-0.0037930835969746113,0.0025685171131044626,,,,,0.01855635643005371,-0.1481184959411621,-0.9824702739715576,,,54.7307031,25.3686456,195.458,169.832,0.0,0.0,0.0,0.0,350.40352,0.0,0.824,1.061,0.144,180.0,29,3,1,55,1.22,1.06,0.6,0.92,0.52,0.41,0.33,92274759,,0,0,True,False,False,True,3
1783595412.1144118,2026-07-09 11:09:56,18384,,-0.8825737043129733,-2.3830587853681653,138.6617026463547,0.35303415392147813,0.016737637351059053,-0.01454421911007894,0.9353476377001914,0.40900948643684387,-0.15348456799983978,9.857373237609863,,,,,,,0.001226551947183907,-0.0037517398595809937,0.0025125222746282816,,,,,0.019052982330322266,-0.14576292037963867,-0.9830830097198486,,,54.7307031,25.3686456,195.458,169.832,0.0,0.0,0.0,0.0,350.40352,0.0,0.824,1.061,0.144,180.0,29,3,1,55,1.22,1.06,0.6,0.92,0.52,0.41,0.33,92274759,,0,0,True,False,False,True,3
1783595413.7306466,2026-07-09 11:09:56,18553,,-0.8869283260631672,-2.3804636225215625,138.81116120475008,0.351814544311199,0.016722027500929753,-0.014549977397157469,0.9358072442362817,0.40809911489486694,-0.15483145415782928,9.846234321594238,,,,,,,0.0015923756873235106,-0.0035308306105434895,0.002501718932762742,,,,,0.02253556251525879,-0.14698410034179688,-0.9858932495117188,,,54.7307031,25.3686456,195.458,169.832,0.0,0.0,0.0,0.0,350.40352,0.0,0.824,1.061,0.144,180.0,29,3,1,55,1.22,1.06,0.6,0.92,0.52,0.41,0.33,92274759,,0,0,True,False,False,True,3
1783595413.849132,2026-07-09 11:09:56,18564,,-0.8863098541410979,-2.3804290061291726,138.82111922437312,0.3517331309820835,0.016724907465020953,-0.014543367143008896,0.9358378986298699,0.40095433592796326,-0.1543838232755661,9.84819507598877,,,,,,,0.0019181465031579137,-0.003165435278788209,0.002377056051045656,,,,,0.018580198287963867,-0.14628219604492188,-0.9840226173400879,,,54.7307031,25.3686456,195.458,169.832,0.0,0.0,0.0,0.0,350.40352,0.0,0.824,1.061,0.144,180.0,29,3,1,55,1.22,1.06,0.6,0.92,0.52,0.41,0.33,92274759,,0,0,True,False,False,True,3
1783595414.8977637,2026-07-09 11:09:56,18674,,-0.8891720469986099,-2.3783499780201818,138.9260649422371,0.3508763389513137,0.01671246892365591,-0.014545066294021499,0.9361596707790297,0.411886066198349,-0.15064223110675812,9.848814964294434,,,,,,,0.0018162652850151062,-0.0035461040679365396,0.0022927296813577414,,,,,0.021013259887695312,-0.14581990242004395,-0.9830687046051025,,,54.7307031,25.3686456,195.458,169.832,0.0,0.0,0.0,0.0,350.40352,0.0,0.824,1.061,0.144,180.0,29,3,1,55,1.22,1.06,0.6,0.92,0.52,0.41,0.33,92274759,,0,0,True,False,False,True,3
1783595418.8482883,2026-07-09 11:09:56,19086,,-0.8940318519228643,-2.3851768920148104,139.30660035649592,0.3477663285784905,0.016801777685960837,-0.014549939424580396,0.9373177584129994,0.4091394245624542,-0.1518189013004303,9.848041534423828,,,,,,,0.0016121193766593933,-0.0031363226007670164,0.0023627656046301126,,,,,0.02252817153930664,-0.14839506149291992,-0.9853310585021973,,,54.7307031,25.3686456,195.458,169.832,0.0,0.0,0.0,0.0,350.40352,0.0,0.824,1.061,0.144,180.0,29,3,1,55,1.22,1.06,0.6,0.92,0.52,0.41,0.33,92274759,,0,0,True,False,False,True,3
1783595419.4832246,2026-07-09 11:09:56,19153,,-0.8932158520869273,-2.3860486737908704,139.35975508672067,0.34733138549694154,0.01681813132234903,-0.014538108499333222,0.9374789077674551,0.41337850689888,-0.14544878900051117,9.849098205566406,,,,,,,0.0014862046809867024,-0.004057213664054871,0.0026205554604530334,,,,,0.021512508392333984,-0.14634060859680176,-0.9835195541381836,,,54.7307031,25.3686456,195.458,169.832,0.0,0.0,0.0,0.0,350.40352,0.0,0.824,1.061,0.144,180.0,29,3,1,55,1.22,1.06,0.6,0.92,0.52,0.41,0.33,92274759,,0,0,True,False,False,True,3
1783595419.6979573,2026-07-09 11:09:56,19175,,-0.8942982014934758,-2.386699255002852,139.37909037506145,0.34717335702260965,0.01682262838868758,-0.014546095144395695,0.9375372368411816,0.41474252939224243,-0.15395966172218323,9.84305191040039,,,,,,,0.0018050895305350423,-0.0036310404539108276,0.0028083103243261576,,,,,0.020566225051879883,-0.14642024040222168,-0.9854528903961182,,,54.7307031,25.3686456,195.458,169.832,0.0,0.0,0.0,0.0,350.40352,0.0,0.824,1.061,0.144,180.0,29,3,1,55,1.22,1.06,0.6,0.92,0.52,0.41,0.33,92274759,,0,0,True,False,False,True,3
1783595421.0671756,2026-07-09 11:09:56,19316,,-0.892077581016991,-2.3843401882838995,139.51537254805947,0.34605778309259055,0.016827310426076155,-0.014500783877040572,0.9379502010511098,0.40450823307037354,-0.14646199345588684,9.848518371582031,,,,,,,0.0020144509617239237,-0.003133714199066162,0.0022569673601537943,,,,,0.020523786544799805,-0.146284818649292,-0.9830451011657715,,,54.7307031,25.3686456,195.458,169.832,0.0,0.0,0.0,0.0,350.40352,0.0,0.824,1.061,0.144,180.0,29,3,1,55,1.22,1.06,0.6,0.92,0.52,0.41,0.33,92274759,,0,0,True,False,False,True,3
1783595421.7479632,2026-07-09 11:09:56,19390,,-0.8931647829555681,-2.385566854896168,139.58172250479888,0.34551480116929106,0.016842469428950086,-0.014503634410711808,0.9381500402309646,0.4113942086696625,-0.14609627425670624,9.844060897827148,,,,,,,0.00103981071151793,-0.003991622012108564,0.002197887981310487,,,,,0.018084287643432617,-0.14911723136901855,-0.9833827018737793,,,54.7307031,25.3686456,195.458,169.832,0.0,0.0,0.0,0.0,350.40352,0.0,0.824,1.061,0.144,180.0,29,3,1,55,1.22,1.06,0.6,0.92,0.52,0.41,0.33,92274759,,0,0,True,False,False,True,3
1783595422.5851357,2026-07-09 11:09:56,19476,,-0.8952032848961781,-2.3835186319944786,139.6597771056723,0.34487599250699513,0.016829434838996998,-0.014502693016540434,0.938385310952054,0.40964633226394653,-0.1507093757390976,9.844014167785645,,,,,,,0.0010502407094463706,-0.0035569239407777786,0.0024943912867456675,,,,,0.018116235733032227,-0.14682841300964355,-0.9854435920715332,,,54.7307031,25.3686456,195.458,169.832,0.0,0.0,0.0,0.0,350.40352,0.0,0.824,1.061,0.144,180.0,29,3,1,55,1.22,1.06,0.6,0.92,0.52,0.41,0.33,92274759,,0,0,True,False,False,True,3
